i_id,j_id,dist_ij
0,177,46.18711676310155
0,178,61.85283755455381
0,179,51.93224646451678
0,180,54.904131321890475
0,181,33.926273333333754
0,182,69.33876903728905
0,183,53.10945963865029
0,184,61.55853314662743
0,185,68.5967243546931
0,186,42.10772538912207
0,187,37.10621152026444
0,188,33.414201146032276
0,189,36.92360682813512
0,190,48.539029500000616
0,191,49.65986702088511
0,192,56.51116985165998
0,193,35.41934327763752
0,194,47.538885553439684
0,195,52.88885056182995
0,196,63.38811816059925
0,197,42.366557282353696
0,198,49.95216622153311
0,199,55.497772540503576
0,200,41.29914601307249
0,201,39.92206572412381
0,202,72.19198333129867
0,203,64.66857822608736
0,204,37.364889356773126
0,205,49.04070088832322
0,206,59.90128983835675
0,207,44.485772653763874
0,208,63.78753910967801
0,209,67.25551495000084
0,210,49.70807431044833
0,211,40.59326088035003
0,212,45.25836025135228
0,213,68.74918550795527
0,214,31.734242218477263
0,215,38.333443103063274
0,216,59.28619706666749
0,217,58.586960391770305
0,218,45.38151745135445
0,219,65.2013149821436
0,220,23.24859747096827
0,221,51.391235229630354
0,222,37.43374400000064
0,223,51.459376740909626
0,224,39.100576983658144
0,225,27.682827130263604
0,226,50.7815313777783
0,227,68.87255343105653
0,228,72.12436510198727
0,229,72.3527013090916
0,230,58.22640415156457
0,231,74.02256489951881
0,232,65.68927501118745
0,233,53.36368728888931
0,234,63.96982865000108
0,235,33.85785074599246
0,236,35.59179061505461
0,237,26.81111929166744
0,238,44.974418801506495
0,239,65.97239745424262
0,240,35.90854307052115
0,241,61.57973707591048
0,242,43.882473609302714
0,243,60.436928122944586
0,244,37.869227200000665
0,245,54.714278137705854
0,246,61.46219972735516
0,247,49.17673854166753
0,248,33.496881258132284
0,249,27.933092884211238
1,0,33.745631534075684
1,1,61.096064916183316
1,2,40.345151626667594
1,3,47.88266267951878
1,4,38.859494307649975
1,5,49.67390070147841
1,6,61.567891187009906
1,7,29.504480322148478
1,8,66.29152749002759
1,9,51.69264044045003
1,10,52.88931784040475
1,11,64.28804114230591
1,12,41.42880874605063
1,13,23.509105304132717
1,14,37.69111577707272
1,15,62.34415817018815
1,16,57.318228864000815
1,17,43.69871762546724
1,18,29.816278363863628
1,19,43.696076981818806
1,20,50.31894344285774
1,21,70.3826222900459
1,22,69.57278557272782
1,23,57.85671054222262
1,24,44.88300835480648
1,25,55.00618877619124
1,26,69.2853131002428
1,27,32.22253098068554
1,28,45.447323587634905
1,29,40.61197183533081
1,30,24.837773989410145
1,31,61.83849350229048
1,32,44.400346690035214
1,33,67.40929412811555
1,34,53.1146244363645
1,35,35.59836070895372
1,36,73.64828822456201
1,37,54.19062676969725
1,38,31.985716747883487
1,39,58.97317380291643
1,40,59.862134200922476
1,41,47.269449299329494
1,42,48.18312859487249
1,43,38.627731780282396
1,44,57.85988238017519
1,45,21.630881731035263
1,46,38.05665129264079
1,47,60.45574417662418
1,48,31.19912517018026
1,49,52.63303384474554
1,50,58.77793858096992
1,51,32.36769556443132
1,52,40.86199163590295
1,53,39.54754628822136
1,54,17.11813386474875
1,55,20.717323314620575
1,56,64.34865849304965
1,57,53.25092293138756
1,58,65.31302018290549
1,59,42.33628861428643
1,60,44.97325889892531
1,61,54.237891121192554
1,62,50.01502645557232
1,63,37.354473571300865
1,64,40.75499566445055
1,65,60.22064814473494
1,66,58.92823662042071
1,67,40.6256399664971
1,68,51.315569211576346
1,69,37.98850375094409
1,70,46.83830193513589
1,71,42.2300415881045
1,72,35.445492295652514
1,73,64.24986137142922
1,74,27.95013835914033
1,75,67.99543780168165
1,76,64.55367457162666
1,77,47.02444321724674
1,78,52.765282692791914
1,79,55.29907915263876
1,80,67.1401158525387
1,81,41.09488751875042
1,82,51.006701156546505
1,83,27.92635016363707
1,84,64.69098643587755
1,85,54.260848074914804
1,86,33.44537163973585
1,87,56.120493614815395
1,88,64.82605649849303
1,89,42.8596155950098
1,90,69.92993109293
1,91,50.18498016071511
1,92,26.446247802445885
1,93,44.896797007131376
1,94,37.80632809411825
1,95,51.88441427040573
1,96,56.177971036220896
1,97,21.302375961905224
1,98,61.39078444646535
1,99,47.30178254031958
1,100,46.34411173745455
1,101,46.10608734814855
1,102,44.515375752381544
1,103,56.945552300000834
1,104,49.28070132511101
1,105,42.07318595277857
1,106,33.7429615315441
1,107,54.63909548555333
1,108,20.427960644312122
1,109,37.69119193196575
1,110,54.3052771090516
1,111,42.25303272929363
1,112,48.646744100418985
1,113,75.82928865185234
1,114,67.06882898940668
1,115,62.50482629807009
1,116,61.832351975098
1,117,63.400744993989825
1,118,60.135487712840174
1,119,49.833948090010026
1,120,72.66973253444037
1,121,32.235102366474685
1,122,45.60124029769672
1,123,41.36996036196037
1,124,37.8236325869354
1,125,59.57218964922072
1,126,52.68290911319973
1,127,26.846068726413446
1,128,60.57362924559643
1,129,69.83920455510304
1,130,64.97669072290307
1,131,51.11037620000032
1,132,34.054162625059554
1,133,31.246141262026015
1,134,27.375804135740808
1,135,69.1349175563892
1,136,42.27160235463966
1,137,66.14717646570685
1,138,35.80098168888919
1,139,55.680379300000574
1,140,55.32310365121157
1,141,44.10469071368322
1,142,51.15133920000096
1,143,54.84986677368491
1,144,65.02775951480194
1,145,62.12164426036213
1,146,25.132231115790354
1,147,56.87914459096113
1,148,65.28541689332847
1,149,39.13071216177009
1,150,66.72848814210612
1,151,50.87282013096166
1,152,59.918174885770476
1,153,49.446719137079505
1,154,35.19213254030744
1,155,46.522109753717544
1,156,22.148972228571978
1,157,55.73140388256976
1,158,43.78322644464063
1,159,68.51862275471233
1,160,23.63428908318665
1,161,29.25903845395964
1,162,58.28366784394811
1,163,40.779866715493576
1,164,51.60369490882775
1,165,28.334209946068352
1,166,63.08224144174498
1,167,37.69223571337316
1,168,30.772341063611098
1,169,67.59785955699019
1,170,62.29314430157152
1,171,49.57859872252603
1,172,52.31288194339313
1,173,71.74960144875695
1,174,57.91010050460113
1,175,40.34873083703764
1,176,18.010680282759136
1,177,44.217679163101515
1,178,59.883399954553774
1,179,49.96280886451675
1,180,52.93469372189045
1,181,31.95683573333373
1,182,67.36933143728903
1,183,51.140022038650265
1,184,59.589095546627405
1,185,66.62728675469306
1,186,40.13828778912205
1,187,35.13677392026441
1,188,31.444763546032252
1,189,34.95416922813509
1,190,46.569591900000596
1,191,47.690429420885074
1,192,54.541732251659944
1,193,33.449905677637496
1,194,45.569447953439656
1,195,50.91941296182992
1,196,61.41868056059922
1,197,40.39711968235367
1,198,47.982728621533084
1,199,53.52833494050354
1,200,39.32970841307246
1,201,37.95262812412379
1,202,70.22254573129865
1,203,62.69914062608734
1,204,35.395451756773106
1,205,47.071263288323195
1,206,57.931852238356726
1,207,42.51633505376384
1,208,61.81810150967797
1,209,65.28607735000082
1,210,47.738636710448304
1,211,38.62382328035
1,212,43.28892265135225
1,213,66.77974790795525
1,214,29.76480461847724
1,215,36.36400550306325
1,216,57.31675946666746
1,217,56.61752279177028
1,218,43.41207985135442
1,219,63.23187738214357
1,220,21.279159870968243
1,221,49.421797629630326
1,222,35.46430640000061
1,223,49.4899391409096
1,224,37.131139383658116
1,225,25.713389530263576
1,226,48.81209377777827
1,227,66.9031158310565
1,228,70.15492750198723
1,229,70.38326370909158
1,230,56.25696655156454
1,231,72.05312729951879
1,232,63.71983741118742
1,233,51.394249688889275
1,234,62.00039105000104
1,235,31.88841314599243
1,236,33.62235301505459
1,237,24.841681691667407
1,238,43.004981201506475
1,239,64.0029598542426
1,240,33.93910547052112
1,241,59.610299475910445
1,242,41.91303600930269
1,243,58.467490522944566
1,244,35.899789600000645
1,245,52.74484053770583
1,246,59.492762127355135
1,247,47.207300941667505
1,248,31.527443658132256
1,249,25.96365528421121
2,0,31.776193934075653
2,1,59.12662731618329
2,2,38.37571402666756
2,3,45.91322507951875
2,4,36.89005670764995
2,5,47.704463101478396
2,6,59.59845358700988
2,7,27.53504272214845
2,8,64.32208989002757
2,9,49.72320284045
2,10,50.91988024040472
2,11,62.31860354230588
2,12,39.45937114605061
2,13,21.539667704132686
2,14,35.72167817707269
2,15,60.374720570188124
2,16,55.34879126400079
2,17,41.72928002546721
2,18,27.846840763863597
2,19,41.72663938181877
2,20,48.34950584285771
2,21,68.41318469004588
2,22,67.6033479727278
2,23,55.887272942222594
2,24,42.91357075480645
2,25,53.03675117619121
2,26,67.31587550024277
2,27,30.25309338068552
2,28,43.47788598763488
2,29,38.64253423533078
2,30,22.868336389410114
2,31,59.869055902290455
2,32,42.43090909003518
2,33,65.43985652811553
2,34,51.14518683636448
2,35,33.62892310895369
2,36,71.67885062456199
2,37,52.221189169697226
2,38,30.01627914788346
2,39,57.00373620291641
2,40,57.89269660092245
2,41,45.30001169932947
2,42,46.213690994872465
2,43,36.65829418028236
2,44,55.890444780175166
2,45,19.661444131035232
2,46,36.08721369264075
2,47,58.48630657662415
2,48,29.22968757018023
2,49,50.66359624474551
2,50,56.8085009809699
2,51,30.39825796443129
2,52,38.892554035902926
2,53,37.57810868822133
2,54,15.14869626474872
2,55,18.747885714620548
2,56,62.37922089304963
2,57,51.28148533138753
2,58,63.343582582905455
2,59,40.36685101428641
2,60,43.00382129892528
2,61,52.26845352119253
2,62,48.04558885557229
2,63,35.38503597130084
2,64,38.78555806445052
2,65,58.25121054473491
2,66,56.95879902042069
2,67,38.65620236649707
2,68,49.34613161157633
2,69,36.01906615094406
2,70,44.868864335135854
2,71,40.260603988104464
2,72,33.47605469565248
2,73,62.28042377142919
2,74,25.9807007591403
2,75,66.02600020168163
2,76,62.58423697162664
2,77,45.055005617246714
2,78,50.79584509279188
2,79,53.329641552638726
2,80,65.17067825253866
2,81,39.12544991875039
2,82,49.03726355654648
2,83,25.95691256363704
2,84,62.721548835877535
2,85,52.29141047491478
2,86,31.475934039735826
2,87,54.15105601481537
2,88,62.856618898493
2,89,40.89017799500977
2,90,67.96049349292998
2,91,48.21554256071508
2,92,24.476810202445858
2,93,42.92735940713134
2,94,35.836890494118215
2,95,49.9149766704057
2,96,54.20853343622087
2,97,19.332938361905192
2,98,59.42134684646531
2,99,45.33234494031955
2,100,44.37467413745453
2,101,44.13664974814853
2,102,42.545938152381524
2,103,54.976114700000814
2,104,47.311263725110976
2,105,40.103748352778545
2,106,31.77352393154407
2,107,52.66965788555329
2,108,18.458523044312095
2,109,35.72175433196572
2,110,52.33583950905158
2,111,40.283595129293595
2,112,46.677306500418965
2,113,73.8598510518523
2,114,65.09939138940665
2,115,60.53538869807007
2,116,59.86291437509798
2,117,61.43130739398979
2,118,58.16605011284014
2,119,47.86451049001001
2,120,70.70029493444035
2,121,30.265664766474654
2,122,43.63180269769669
2,123,39.40052276196035
2,124,35.854194986935376
2,125,57.60275204922069
2,126,50.7134715131997
2,127,24.876631126413415
2,128,58.6041916455964
2,129,67.86976695510302
2,130,63.00725312290305
2,131,49.1409386000003
2,132,32.08472502505953
2,133,29.276703662025987
2,134,25.40636653574078
2,135,67.16547995638918
2,136,40.302164754639634
2,137,64.17773886570683
2,138,33.83154408888916
2,139,53.71094170000055
2,140,53.35366605121154
2,141,42.13525311368319
2,142,49.181901600000934
2,143,52.88042917368488
2,144,63.05832191480192
2,145,60.15220666036211
2,146,23.162793515790327
2,147,54.909706990961105
2,148,63.31597929332845
2,149,37.16127456177006
2,150,64.7590505421061
2,151,48.90338253096163
2,152,57.948737285770456
2,153,47.47728153707947
2,154,33.22269494030741
2,155,44.55267215371751
2,156,20.179534628571947
2,157,53.76196628256974
2,158,41.813788844640605
2,159,66.5491851547123
2,160,23.36513275752157
2,161,27.28960085395961
2,162,56.31423024394808
2,163,38.81042911549355
2,164,49.63425730882772
2,165,26.364772346068325
2,166,61.11280384174495
2,167,35.72279811337313
2,168,28.80290346361107
2,169,65.62842195699017
2,170,60.323706701571496
2,171,47.609161122526
2,172,50.3434443433931
2,173,69.78016384875693
2,174,55.940662904601105
2,175,38.379293237037615
2,176,16.04124268275911
2,177,42.24824156310149
2,178,57.913962354553746
2,179,47.99337126451673
2,180,50.96525612189041
2,181,29.9873981333337
2,182,65.399893837289
2,183,49.17058443865024
2,184,57.61965794662738
2,185,64.65784915469303
2,186,38.168850189122026
2,187,33.167336320264376
2,188,29.475325946032225
2,189,32.984731628135066
2,190,44.60015430000057
2,191,45.72099182088505
2,192,52.57229465165993
2,193,31.480468077637468
2,194,43.60001035343963
2,195,48.94997536182989
2,196,59.4492429605992
2,197,38.42768208235364
2,198,46.013291021533064
2,199,51.55889734050351
2,200,37.36027081307243
2,201,35.98319052412376
2,202,68.25310813129863
2,203,60.72970302608732
2,204,33.42601415677307
2,205,45.101825688323174
2,206,55.962414638356705
2,207,40.54689745376381
2,208,59.84866390967796
2,209,63.316639750000796
2,210,45.769199110448284
2,211,36.654385680349975
2,212,41.319485051352224
2,213,64.81031030795523
2,214,27.79536701847721
2,215,34.39456790306322
2,216,55.34732186666743
2,217,54.64808519177025
2,218,41.44264225135439
2,219,61.262439782143545
2,220,19.309722270968212
2,221,47.45236002963029
2,222,33.49486880000058
2,223,47.52050154090957
2,224,35.16170178365809
2,225,23.74395193026355
2,226,46.84265617777825
2,227,64.93367823105648
2,228,68.18548990198721
2,229,68.41382610909156
2,230,54.28752895156452
2,231,70.08368969951877
2,232,61.75039981118739
2,233,49.42481208888925
2,234,60.030953450001014
2,235,29.9189755459924
2,236,31.65291541505456
2,237,22.87224409166738
2,238,41.03554360150645
2,239,62.03352225424257
2,240,31.969667870521096
2,241,57.64086187591042
2,242,39.943598409302666
2,243,56.49805292294454
2,244,33.93035200000062
2,245,50.77540293770579
2,246,57.523324527355115
2,247,45.23786334166748
2,248,29.558006058132232
2,249,23.994217684211183
3,0,29.806756334075626
3,1,57.15718971618326
3,2,36.40627642666753
3,3,43.94378747951873
3,4,34.92061910764992
3,5,45.73502550147836
3,6,57.62901598700984
3,7,25.565605122148426
3,8,62.35265229002755
3,9,47.75376524044997
3,10,48.950442640404695
3,11,60.34916594230585
3,12,37.55398426050085
3,13,19.57023010413266
3,14,33.75224057707266
3,15,58.4052829701881
3,16,53.37935366400075
3,17,39.759842425467184
3,18,25.87740316386357
3,19,39.75720178181874
3,20,46.38006824285768
3,21,66.44374709004585
3,22,65.63391037272778
3,23,53.91783534222257
3,24,40.94413315480642
3,25,51.067313576191175
3,26,65.34643790024275
3,27,28.28365578068549
3,28,41.50844838763484
3,29,36.67309663533075
3,30,20.898898789410087
3,31,57.89961830229043
3,32,40.46147149003516
3,33,63.47041892811549
3,34,49.17574923636445
3,35,31.659485508953665
3,36,69.70941302456195
3,37,50.251751569697205
3,38,28.046841547883435
3,39,55.03429860291638
3,40,55.923259000922414
3,41,43.33057409932943
3,42,44.24425339487244
3,43,34.68885658028234
3,44,53.92100718017514
3,45,21.556469731034056
3,46,34.11777609264073
3,47,56.516868976624124
3,48,27.2602499701802
3,49,48.694158644745485
3,50,54.83906338096987
3,51,28.428820364431267
3,52,36.9231164359029
3,53,35.60867108822131
3,54,13.179258664748694
3,55,16.77844811462052
3,56,60.40978329304959
3,57,49.312047731387494
3,58,61.37414498290543
3,59,38.39741341428638
3,60,41.03438369892526
3,61,50.2990159211925
3,62,46.07615125557226
3,63,33.41559837130081
3,64,36.81612046445049
3,65,56.28177294473488
3,66,54.989361420420664
3,67,36.68676476649705
3,68,47.3766940115763
3,69,34.049628550944036
3,70,42.899426735135826
3,71,38.291166388104436
3,72,31.53293090434766
3,73,60.310986171429164
3,74,24.011263159140274
3,75,64.05656260168159
3,76,60.6147993716266
3,77,43.085568017246686
3,78,48.82640749279185
3,79,51.360203952638706
3,80,63.20124065253864
3,81,37.156012318750356
3,82,47.06782595654645
3,83,23.987474963637013
3,84,60.75211123587751
3,85,50.32197287491475
3,86,29.5064964397358
3,87,52.18161841481534
3,88,60.88718129849297
3,89,38.92074039500974
3,90,65.99105589292995
3,91,46.246104960715044
3,92,23.9357070004882
3,93,40.95792180713132
3,94,33.86745289411819
3,95,47.94553907040567
3,96,52.239095836220834
3,97,17.36350076190517
3,98,57.451909246465284
3,99,43.36290734031952
3,100,42.4052365374545
3,101,42.1672121481485
3,102,40.576500552381496
3,103,53.006677100000786
3,104,45.34182612511095
3,105,38.13431075277852
3,106,29.80408633154404
3,107,50.700220285553264
3,108,16.489085444312067
3,109,33.75231673196569
3,110,50.366401909051554
3,111,38.314157529293574
3,112,44.70786890041894
3,113,71.89041345185227
3,114,63.12995378940662
3,115,58.565951098070045
3,116,57.89347677509795
3,117,59.46186979398976
3,118,56.19661251284011
3,119,45.89507289000998
3,120,68.73085733444032
3,121,28.296227166474626
3,122,41.662365097696664
3,123,37.431085161960326
3,124,33.88475738693535
3,125,55.63331444922066
3,126,48.74403391319967
3,127,22.907193526413387
3,128,56.634754045596374
3,129,65.90032935510298
3,130,61.03781552290302
3,131,47.17150100000027
3,132,30.115287425059496
3,133,27.307266062025963
3,134,23.436928935740756
3,135,65.19604235638914
3,136,38.332727154639606
3,137,62.208301265706794
3,138,31.86210648888913
3,139,51.741504100000526
3,140,51.38422845121151
3,141,40.16581551368316
3,142,47.2124640000009
3,143,50.910991573684846
3,144,61.08888431480189
3,145,58.182769060362084
3,146,21.24122840371488
3,147,52.94026939096108
3,148,61.34654169332842
3,149,35.191836961770036
3,150,62.78961294210606
3,151,46.9339449309616
3,152,55.97929968577043
3,153,45.50784393707944
3,154,31.25325734030739
3,155,42.583234553717496
3,156,18.21009702857192
3,157,51.79252868256971
3,158,39.84435124464057
3,159,64.57974755471227
3,160,25.334570357521596
3,161,25.320163253959585
3,162,54.344792643948054
3,163,36.84099151549353
3,164,47.66481970882769
3,165,24.395334746068293
3,166,59.14336624174492
3,167,33.7533605133731
3,168,26.83346586361104
3,169,63.65898435699013
3,170,58.35426910157147
3,171,45.63972352252597
3,172,48.374006743393075
3,173,67.8107262487569
3,174,53.971225304601084
3,175,36.40985563703759
3,176,14.140828627585938
3,177,40.27880396310147
3,178,55.94452475455372
3,179,46.023933664516704
3,180,48.99581852189039
3,181,28.01796053333367
3,182,63.43045623728897
3,183,47.20114683865022
3,184,55.65022034662734
3,185,62.688411554693005
3,186,36.199412589122
3,187,31.197898720264348
3,188,27.5058883460322
3,189,31.015294028135035
3,190,42.63071670000054
3,191,43.75155422088502
3,192,50.602857051659896
3,193,29.51103047763744
3,194,41.6305727534396
3,195,46.980537761829865
3,196,57.47980536059917
3,197,36.458244482353614
3,198,44.043853421533036
3,199,49.589459740503486
3,200,35.390833213072405
3,201,34.01375292412373
3,202,66.2836705312986
3,203,58.760265426087294
3,204,31.45657655677305
3,205,43.13238808832315
3,206,53.99297703835668
3,207,38.577459853763784
3,208,57.879226309677925
3,209,61.34720215000076
3,210,43.799761510448256
3,211,34.68494808034995
3,212,39.3500474513522
3,213,62.8408727079552
3,214,25.82592941847718
3,215,32.42513030306319
3,216,53.377884266667415
3,217,52.678647591770215
3,218,39.473204651354365
3,219,59.29300218214352
3,220,17.340284670968188
3,221,45.482922429630264
3,222,31.525431200000558
3,223,45.55106394090955
3,224,33.192264183658054
3,225,21.77451433026352
3,226,44.873218577778225
3,227,62.96424063105645
3,228,66.21605230198718
3,229,66.44438850909152
3,230,52.31809135156449
3,231,68.11425209951874
3,232,59.780962211187365
3,233,47.45537448888922
3,234,58.06151585000099
3,235,27.949537945992372
3,236,29.683477815054538
3,237,20.902806491667352
3,238,39.06610600150642
3,239,60.06408465424254
3,240,33.577942025432876
3,241,55.67142427591039
3,242,37.97416080930263
3,243,54.5286153229445
3,244,31.96091440000059
3,245,48.805965337705764
3,246,55.55388692735509
3,247,43.26842574166745
3,248,28.05428286920359
3,249,22.02478008421116
4,0,27.837318734075595
4,1,55.18775211618323
4,2,34.436838826667504
4,3,41.974349879518705
4,4,32.95118150764989
4,5,43.765587901478334
4,6,55.659578387009816
4,7,23.596167522148395
4,8,60.383214690027515
4,9,45.784327640449945
4,10,46.98100504040467
4,11,58.37972834230582
4,12,39.52342186050088
4,13,17.600792504132627
4,14,31.78280297707263
4,15,56.43584537018807
4,16,51.409916064000726
4,17,37.79040482546716
4,18,23.90796556386354
4,19,37.787764181818716
4,20,44.41063064285765
4,21,64.47430949004583
4,22,63.66447277272775
4,23,51.94839774222254
4,24,38.974695554806395
4,25,49.09787597619115
4,26,63.37700030024271
4,27,28.43324218816209
4,28,39.539010787634815
4,29,34.70365903533072
4,30,18.92946118941006
4,31,55.9301807022904
4,32,38.49203389003513
4,33,61.500981328115465
4,34,47.206311636364426
4,35,29.690047908953634
4,36,67.73997542456193
4,37,48.28231396969718
4,38,26.077403947883404
4,39,53.06486100291635
4,40,53.953821400922386
4,41,41.361136499329405
4,42,42.2748157948724
4,43,32.71941898028231
4,44,51.951569580175104
4,45,23.525907331034084
4,46,32.148338492640704
4,47,54.5474313766241
4,48,25.290812370180173
4,49,46.72472104474546
4,50,52.86962578096984
4,51,26.459382764431236
4,52,34.95367883590286
4,53,33.63923348822128
4,54,12.740781047481947
4,55,14.809010514620491
4,56,58.440345693049565
4,57,47.34261013138747
4,58,59.4047073829054
4,59,36.42797581428635
4,60,39.064946098925226
4,61,48.329578321192464
4,62,44.106713655572236
4,63,31.44616077130078
4,64,36.18385318260847
4,65,54.312335344734855
4,66,53.01992382042064
4,67,34.717327166497014
4,68,45.40725641157627
4,69,32.08019095094401
4,70,40.929989135135806
4,71,36.32172878810441
4,72,33.502368504347686
4,73,58.34154857142913
4,74,22.041825559140246
4,75,62.087125001681564
4,76,58.645361771626575
4,77,41.11613041724665
4,78,46.856969892791824
4,79,49.39076635263868
4,80,61.23180305253861
4,81,35.18657471875033
4,82,45.098388356546415
4,83,22.01803736363698
4,84,58.78267363587747
4,85,48.35253527491472
4,86,27.537058839735767
4,87,50.21218081481531
4,88,58.91774369849294
4,89,36.95130279500971
4,90,64.02161829292992
4,91,44.27666736071502
4,92,25.905144600488228
4,93,38.98848420713129
4,94,31.89801529411816
4,95,45.97610147040564
4,96,50.269658236220806
4,97,15.394063161905137
4,98,55.48247164646526
4,99,41.393469740319496
4,100,40.435798937454464
4,101,40.197774548148466
4,102,38.60706295238146
4,103,51.03723950000076
4,104,43.37238852511092
4,105,36.16487315277849
4,106,27.83464873154401
4,107,48.73078268555324
4,108,14.519647844312038
4,109,31.78287913196566
4,110,48.396964309051526
4,111,36.34471992929355
4,112,42.7384313004189
4,113,69.92097585185225
4,114,61.16051618940659
4,115,56.59651349807002
4,116,55.924039175097924
4,117,57.492432193989735
4,118,54.227174912840084
4,119,43.92563529000995
4,120,66.76141973444028
4,121,26.326789566474595
4,122,39.69292749769664
4,123,35.4616475619603
4,124,31.91531978693532
4,125,53.66387684922063
4,126,46.774596313199645
4,127,20.93775592641336
4,128,54.665316445596346
4,129,63.93089175510296
4,130,59.06837792290299
4,131,45.20206340000024
4,132,28.145849825059468
4,133,25.337828462025932
4,134,21.467491335740725
4,135,63.22660475638912
4,136,36.36328955463958
4,137,60.238863665706766
4,138,29.8926688888891
4,139,49.77206650000049
4,140,49.414790851211485
4,141,38.19637791368313
4,142,45.24302640000087
4,143,48.94155397368482
4,144,59.11944671480186
4,145,56.213331460362056
4,146,23.210666003714913
4,147,50.97083179096105
4,148,59.37710409332839
4,149,33.22239936177001
4,150,60.82017534210603
4,151,44.964507330961574
4,152,54.0098620857704
4,153,43.538406337079415
4,154,29.28381974030736
4,155,40.61379695371746
4,156,16.24065942857189
4,157,49.82309108256968
4,158,37.87491364464054
4,159,62.61030995471224
4,160,27.304007957521627
4,161,23.350725653959557
4,162,52.375355043948026
4,163,34.87155391549349
4,164,45.69538210882766
